Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
35207-MAD,Female,71,No,Madhya Pradesh,4,8,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,75.65,5411.4,25.67,0,1180.9,6566.63,Stayed,Others,Others
35211-JHA,Male,42,No,Jharkhand,15,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.1,279.5,0,0,537.2,816.7,Stayed,Others,Others
35237-MAH,Male,68,No,Maharashtra,0,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0,0,45.86,115.21,Churned,Price,Long distance charges
35240-WES,Female,51,No,West Bengal,0,9,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0,0,1249.8,3929.5,Stayed,Others,Others
35248-KAR,Female,37,Yes,Karnataka,15,9,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.45,3398.9,0,0,1798.69,5197.59,Stayed,Others,Others
35267-ODI,Female,26,Yes,Odisha,6,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.65,323.45,0,0,34.14,357.59,Stayed,Others,Others
35279-BIH,Male,57,Yes,Bihar,0,19,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,111.1,6014.85,0,50,2523.96,8588.81,Churned,Dissatisfaction,Product dissatisfaction
35279-HAR,Female,43,No,Haryana,11,6,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.2,59.2,0,0,13.58,72.78,Churned,Dissatisfaction,Service dissatisfaction
35322-MAH,Male,37,No,Maharashtra,1,11,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0,90,1885.76,8645.21,Stayed,Others,Others
35389-JAM,Female,23,Yes,Jammu & Kashmir,14,4,Deal 3,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25,789.2,22.4,0,0,766.8,Stayed,Others,Others
35391-MAH,Female,52,Yes,Maharashtra,5,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.5,805.2,0,0,1672.03,2477.23,Stayed,Others,Others
35391-UTT,Male,23,No,Uttar Pradesh,15,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,553.4,0,0,335.44,888.84,Stayed,Others,Others
35401-UTT,Female,42,Yes,Uttar Pradesh,13,26,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.35,71.35,0,0,40.4,111.75,Churned,Dissatisfaction,Poor expertise of phone support
35416-UTT,Female,37,Yes,Uttarakhand,8,23,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95,5535.8,0,0,2404.26,7940.06,Stayed,Others,Others
35422-CHH,Female,46,Yes,Chhattisgarh,1,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1029.8,0,0,415.95,1445.75,Stayed,Others,Others
35430-ASS,Female,56,No,Assam,15,3,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.3,1033.95,0,150,415.09,1599.04,Stayed,Others,Others
35445-MAH,Female,55,No,Maharashtra,13,2,None,No,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.95,3085.35,0,0,0,3085.35,Stayed,Others,Others
35452-KER,Female,58,Yes,Kerala,12,24,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.25,1108.2,0,0,1412.46,2520.66,Stayed,Others,Others
35453-BIH,Female,28,Yes,Bihar,12,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,579.4,0,0,937.2,1516.6,Stayed,Others,Others
35458-MAD,Female,56,No,Madhya Pradesh,10,13,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.7,2338.35,0,0,95.25,2433.6,Stayed,Others,Others
35471-KAR,Female,46,Yes,Karnataka,13,26,None,No,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,52.55,525.5,0,0,0,525.5,Stayed,Others,Others
35494-JHA,Female,82,No,Jharkhand,1,12,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0,0,2757.4,6733.3,Stayed,Others,Others
35498-MAH,Female,61,No,Maharashtra,7,23,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,104.4,5232.9,0,0,1039.5,6272.4,Stayed,Others,Others
35520-ASS,Female,25,No,Assam,7,3,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.5,80.5,0,0,35.77,116.27,Churned,Dissatisfaction,Product dissatisfaction
35527-JAM,Female,24,No,Jammu & Kashmir,6,10,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,413,0,0,219.4,632.4,Stayed,Others,Others
36357-PUN,Male,35,Yes,Punjab,4,27,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.3,7782.85,0,70,2021.37,9874.22,Stayed,Others,Others
36361-MAD,Female,35,Yes,Madhya Pradesh,1,35,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.8,1679.65,29.29,0,30.5,1680.86,Stayed,Others,Others
36369-MAH,Male,54,No,Maharashtra,10,13,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,724.65,0,0,65.88,790.53,Stayed,Others,Others
36372-JAM,Male,41,No,Jammu & Kashmir,9,27,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.15,416.45,0,0,140.58,557.03,Churned,Dissatisfaction,Product dissatisfaction
36375-GUJ,Male,22,No,Gujarat,15,2,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371,0,0,1156.05,4527.05,Stayed,Others,Others
36379-JAM,Male,41,Yes,Jammu & Kashmir,12,28,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,35.9,0,0,30.28,66.18,Churned,Attitude,Attitude of support person
36382-WES,Female,27,No,West Bengal,15,9,None,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,64.1,4326.25,19.12,0,586.16,4893.29,Stayed,Others,Others
36405-CHH,Male,47,No,Chhattisgarh,9,26,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,4036.85,0,0,1507.6,5544.45,Churned,Competitor,Competitor had better devices
36410-KAR,Female,50,No,Karnataka,3,30,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,66.05,3021.45,0,40,308.32,3369.77,Stayed,Others,Others
36423-MAH,Male,66,Yes,Maharashtra,3,17,None,Yes,No,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,53.55,53.55,0,0,1.59,55.14,Churned,Price,Lack of affordable download/upload speed
36427-TAM,Female,60,Yes,Tamil Nadu,6,21,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,80.9,1714.95,0,60,236.67,2011.62,Stayed,Others,Others
36437-MAH,Female,38,Yes,Maharashtra,2,21,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-10,7049.75,0,0,827.82,7877.57,Stayed,Others,Others
36440-JHA,Female,78,Yes,Jharkhand,3,26,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0,0,1682.16,5538.91,Churned,Dissatisfaction,Network reliability
36451-AND,Female,34,Yes,Andhra Pradesh,2,30,None,Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64,370.25,0,0,223.9,594.15,Stayed,Others,Others
36469-UTT,Female,36,Yes,Uttar Pradesh,9,22,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.1,4657.95,0,0,461.45,5119.4,Stayed,Others,Others
36479-ODI,Female,71,Yes,Odisha,2,15,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,0,0,2471.58,6841.83,Churned,Attitude,Attitude of support person
36492-WES,Female,41,Yes,West Bengal,9,15,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,3078.1,0,0,997.92,4076.02,Churned,Competitor,Competitor had better devices
36500-WES,Male,21,Yes,West Bengal,6,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,348.15,0,0,347.85,696,Stayed,Others,Others
36501-TAM,Female,34,No,Tamil Nadu,12,19,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05,0,0,1904.4,3025.45,Stayed,Others,Others
36759-KAR,Female,41,Yes,Karnataka,1,27,None,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,35,135.75,0,50,0,185.75,Stayed,Others,Others
36760-GUJ,Female,20,Yes,Gujarat,14,6,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0,0,226.32,2094.72,Stayed,Others,Others
36787-AND,Male,30,Yes,Andhra Pradesh,12,27,None,No,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,45.85,1246.4,0,30,0,1276.4,Stayed,Others,Others
36802-GUJ,Male,45,Yes,Gujarat,7,11,None,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,65.3,3512.9,0,0,1011.96,4524.86,Stayed,Others,Others
36808-KAR,Female,29,No,Karnataka,11,14,None,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,680.05,0,0,258.56,938.61,Churned,Dissatisfaction,Product dissatisfaction
36829-HAR,Female,66,Yes,Haryana,10,28,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.3,4443.45,0,130,427.63,5001.08,Churned,Price,Price too high
36832-UTT,Male,31,No,Uttar Pradesh,11,1,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,2265.25,0,0,754.87,3020.12,Churned,Attitude,Attitude of support person
36839-MAD,Female,29,No,Madhya Pradesh,1,12,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.7,81.7,0,0,9.81,91.51,Churned,Dissatisfaction,Service dissatisfaction
36842-DEL,Male,27,Yes,Delhi,8,36,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,94.9,3616.25,0,0,981.92,4598.17,Stayed,Others,Others
36853-MAH,Female,27,No,Maharashtra,8,2,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,3545.35,0,0,889.48,4434.83,Churned,Dissatisfaction,Lack of self-service on Website
36905-PUN,Male,32,No,Punjab,13,1,Deal 2,Yes,Yes,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.9,4226.7,0,0,286.09,4512.79,Stayed,Others,Others
36918-GUJ,Female,55,No,Gujarat,10,23,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,218.55,0,0,55.38,273.93,Stayed,Others,Others
36925-TAM,Male,65,No,Tamil Nadu,5,21,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.8,2998,0,0,681.8,3679.8,Stayed,Others,Others
36927-HAR,Female,44,Yes,Haryana,0,15,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.2,981.45,0,0,153.27,1134.72,Stayed,Others,Others
36962-WES,Male,76,No,West Bengal,10,25,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,906.85,0,0,45.1,951.95,Churned,Price,Extra data charges
36981-GUJ,Male,44,Yes,Gujarat,7,35,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.7,4729.75,0,140,2457,7326.75,Stayed,Others,Others
36981-UTT,Male,68,No,Uttarakhand,0,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0,0,695.7,1842.35,Churned,Attitude,Attitude of support person
37270-MAH,Male,36,No,Maharashtra,10,18,None,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0,0,0,35.55,Churned,Other,Don't know
37275-RAJ,Male,26,Yes,Rajasthan,8,36,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.95,7875,0,0,1530.72,9405.72,Stayed,Others,Others
37288-GUJ,Female,30,No,Gujarat,7,27,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.05,1837.7,28.08,0,58.5,1868.12,Stayed,Others,Others
37295-KAR,Male,62,Yes,Karnataka,3,20,None,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.95,629.55,0,0,83.5,713.05,Stayed,Others,Others
37338-RAJ,Male,48,Yes,Rajasthan,7,9,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,0,80,155.92,976.22,Churned,Competitor,Competitor offered more data
37347-AND,Female,65,No,Andhra Pradesh,4,13,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0,0,689.7,7161.55,Stayed,Others,Others
37350-HAR,Male,30,Yes,Haryana,4,18,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,319.85,0,0,26,345.85,Stayed,Others,Others
37371-UTT,Male,38,Yes,Uttar Pradesh,2,10,Deal 2,No,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,46,2424.05,0,90,0,2514.05,Stayed,Others,Others
37373-UTT,Female,35,No,Uttar Pradesh,0,7,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20,599.3,0,0,940.47,1539.77,Stayed,Others,Others
37374-TAM,Female,74,No,Tamil Nadu,12,7,None,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,90.15,3128.8,0,0,900.66,4029.46,Stayed,Others,Others
37378-KER,Female,22,No,Kerala,4,8,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,0,0,114.46,4900.56,Stayed,Others,Others
37396-DEL,Female,40,No,Delhi,1,32,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0,0,247.74,766.49,Stayed,Others,Others
37435-TEL,Female,74,No,Telangana,15,26,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0,0,1955.36,5625.86,Stayed,Others,Others
37453-JAM,Male,73,No,Jammu & Kashmir,13,2,Deal 3,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.15,2231.05,0,0,386.4,2617.45,Churned,Competitor,Competitor made better offer
37465-UTT,Male,33,No,Uttar Pradesh,3,24,Deal 2,No,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,33.7,1537.85,0,0,0,1537.85,Stayed,Others,Others
37470-BIH,Male,67,No,Bihar,2,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.05,417,0,0,756.58,1173.58,Stayed,Others,Others
37470-TEL,Female,20,Yes,Telangana,10,7,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,1993.25,0,0,475.02,2468.27,Stayed,Others,Others
37491-JAM,Male,28,Yes,Jammu & Kashmir,1,33,Deal 2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.25,4920.8,0,0,1662.57,6583.37,Stayed,Others,Others
37517-AND,Female,54,Yes,Andhra Pradesh,13,36,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,5420.65,0,0,1487.64,6908.29,Stayed,Others,Others
37529-MAH,Female,72,No,Maharashtra,6,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77,237.75,0,0,145.02,382.77,Churned,Competitor,Competitor had better devices
37548-WES,Male,72,No,West Bengal,9,2,Deal 3,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,51.6,1442,0,0,1091.85,2533.85,Stayed,Others,Others
37551-HAR,Female,43,Yes,Haryana,1,32,Deal 3,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,50.8,1386.8,0,0,0,1386.8,Stayed,Others,Others
37569-KER,Male,34,Yes,Kerala,9,32,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,413.25,0,0,78.7,491.95,Stayed,Others,Others
37572-PUN,Female,73,No,Punjab,1,23,None,No,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,39.85,1434.6,0,0,0,1434.6,Stayed,Others,Others
37572-RAJ,Female,33,No,Rajasthan,7,13,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.45,3801.7,0,0,1479.66,5281.36,Stayed,Others,Others
37577-PUN,Male,70,Yes,Punjab,7,6,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,0,0,578.36,1864.41,Stayed,Others,Others
37580-TEL,Female,60,No,Telangana,6,20,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.3,5980.55,0,140,2108.88,8229.43,Stayed,Others,Others
37584-KAR,Female,37,Yes,Karnataka,5,13,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,58.6,3068.6,0,0,364.65,3433.25,Stayed,Others,Others
37598-UTT,Male,63,No,Uttar Pradesh,5,30,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,0,0,2113.2,7856.1,Churned,Dissatisfaction,Service dissatisfaction
38271-PUN,Female,49,No,Punjab,15,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,383.65,0,0,352.83,736.48,Stayed,Others,Others
38298-ODI,Female,54,Yes,Odisha,2,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.2,273.25,0,0,345.41,618.66,Stayed,Others,Others
38303-UTT,Male,77,No,Uttar Pradesh,5,17,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,79.75,4438.2,0,0,518.7,4956.9,Stayed,Others,Others
38309-KAR,Female,29,No,Karnataka,15,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.95,1244.8,0,0,2973.52,4218.32,Stayed,Others,Others
38311-PUN,Male,45,No,Punjab,6,1,None,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,70.2,2894.55,0,0,564.16,3458.71,Stayed,Others,Others
38353-PUN,Male,43,Yes,Punjab,12,23,None,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,49.35,3515.25,0,100,0,3615.25,Churned,Dissatisfaction,Product dissatisfaction
38354-ASS,Female,31,Yes,Assam,2,26,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,0,0,25.39,79.74,Churned,Attitude,Attitude of service provider
38364-TEL,Male,26,Yes,Telangana,15,25,Deal 3,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,65.25,1994.3,0,120,965.34,3079.64,Churned,Competitor,Competitor offered higher download speeds
38365-KAR,Female,60,Yes,Karnataka,0,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,158.95,0,0,35.07,194.02,Stayed,Others,Others
38368-TAM,Female,20,No,Tamil Nadu,6,3,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,43.7,2618.3,0,0,0,2618.3,Stayed,Others,Others
38393-AND,Female,56,Yes,Andhra Pradesh,4,2,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,3588.4,0,0,450.66,4039.06,Churned,Attitude,Attitude of service provider
38403-KAR,Female,34,No,Karnataka,5,19,Deal 4,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,428.45,14.57,0,712.08,1125.96,Stayed,Others,Others
38407-WES,Male,53,No,West Bengal,1,33,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,59.9,1654.7,0,0,316.96,1971.66,Stayed,Others,Others
38411-AND,Male,61,No,Andhra Pradesh,8,4,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,6503.2,0,0,1337.56,7840.76,Stayed,Others,Others
38749-UTT,Female,53,Yes,Uttar Pradesh,5,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.8,198.25,0,0,28.4,226.65,Stayed,Others,Others
38768-UTT,Female,38,Yes,Uttar Pradesh,6,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,982.95,0,0,1616.64,2599.59,Stayed,Others,Others
38785-TAM,Female,53,Yes,Tamil Nadu,4,35,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,1218.45,0,0,691.3,1909.75,Stayed,Others,Others
38793-DEL,Female,46,Yes,Delhi,10,19,None,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,67.5,1544.05,0,0,435.6,1979.65,Churned,Other,Don't know
38795-MAH,Female,39,Yes,Maharashtra,15,25,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0,0,1339.89,7787.94,Churned,Dissatisfaction,Network reliability
38798-KER,Male,41,No,Kerala,11,25,None,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.3,1004.75,0,0,0,1004.75,Stayed,Others,Others
38815-JAM,Female,67,No,Jammu & Kashmir,13,16,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,3930.6,0,0,961.38,4891.98,Stayed,Others,Others
38817-AND,Female,44,No,Andhra Pradesh,3,4,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.55,1245.6,0,0,672.21,1917.81,Stayed,Others,Others
38825-KAR,Female,63,No,Karnataka,8,29,None,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.8,3246.45,0,0,1243.08,4489.53,Stayed,Others,Others
38842-WES,Female,69,Yes,West Bengal,5,29,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,82.7,5831.2,0,0,2664.63,8495.83,Stayed,Others,Others
